ID,Closeness
0,0.07038551401869159
1,0.07922419460881
2,0.07157707157707158
3,0.06267880364109232
4,0.05609869646182496
5,0.0582547739908146
6,0.09009345794392523
7,0.07631412286257125
8,0.10109060402684564
9,0.03839413732674845
10,0.11090658076392085
11,0.07665394402035623
12,0.08818148554701793
13,0.06295715778474399
14,0.07316332726168792
15,0.09153057349031522
16,0.08866813833701251
17,0.07399447344181763
18,0.04376248411113129
19,0.0818892286782195
20,0.10004151100041511
21,0.03594332587621178
22,0.05742196807243269
23,0.07538317172349077
24,0.07845052083333333
25,0.07769181173436493
26,0.08423628102062217
27,0.10802330793366204
28,0.07125960969840331
29,0.0647327424120333
30,0.08347765846899896
31,0.07633829585049097
32,0.0740399385560676
33,0.09620758483033932
34,0.06685159500693481
35,0.08573461401636429
36,0.07311893203883495
37,0.05427927927927928
38,0.09073795180722892
39,0.04366733103823156
40,0.07417666974453678
41,0.1052861511577108
42,0.06690727373681288
43,0.10012463647694225
44,0.08052121617106582
45,0.1
46,0.07707067476814838
47,0.06312205343111577
48,0.06891621389762653
49,0.05841008240426563
50,0.07662957074721781
51,0.09934047815333882
52,0.08610217934976777
53,0.05279299014238773
54,0.07945928123969667
55,0.10321199143468951
56,0.06253243383497664
57,0.07734274711168164
58,0.09745248685806712
59,0.10024958402662229
60,0.0809539805172993
61,0.09491925955100433
62,0.08985831469052946
63,0.050715488215488214
64,0.037128331535972885
65,0.051605995717344755
66,0.09966914805624483
67,0.09950454170107349
68,0.07217729859239293
69,0.09070380127963869
70,0.09053343350864013
71,0.08307480179248534
72,0.10401381096245145
73,0.08471001757469244
74,0.04628384866525831
75,0.05941814595660749
76,0.09139173302995829
77,0.04826757460444622
78,0.04276841171251109
79,0.08932542624166048
80,0.07626582278481013
81,0.07547760726589414
82,0.08564321250888415
83,0.05721747388414055
84,0.08549130897481376
85,0.08735048930772019
86,0.07077826725403819
87,0.07697221335036729
88,0.08610217934976777
89,0.06951254687049323
90,0.03839413732674845
91,0.07259036144578314
92,0.03974929902688438
93,0.09537000395726157
94,0.10229202037351443
95,0.1110087517273146
96,0.09366498251068792
97,0.042959001782531196
98,0.06823329558323896
99,0.06895565092989986
100,0.07113341204250295
101,0.04120362455120533
102,0.04628384866525831
103,0.0411965811965812
104,0.040186760046690015
105,0.05538956561709952
106,0.09706000805477245
107,0.09824704443538525
108,0.09173962695089456
109,0.04486224869694713
110,0.06840760715299461
111,0.04120362455120533
112,0.050428960033479804
113,0.0828748280605227
114,0.09012715033657442
115,0.052345786272806255
116,0.04831595829991981
117,0.05253978635273599
118,0.09111531190926277
119,0.05003113971351464
120,0.05522456461961503
121,0.045756597683690906
122,0.04916360669114647
123,0.06087395807021975
124,0.09663191659983962
125,0.07943309162821358
126,0.06046161565479177
127,0.06653782440640531
128,0.046115575966322236
129,0.058311154125332686
130,0.09499408750492708
131,0.0582547739908146
132,0.08225255972696245
133,0.09518167456556083
134,0.04276841171251109
135,0.04445674229846892
136,0.08310344827586207
137,0.06554256187109056
138,0.1007104053489344
139,0.045618020064357376
140,0.04445674229846892
141,0.08318950638591646
142,0.04773222420281244
143,0.07219892150988616
144,0.08347765846899896
145,0.08524938096922532
146,0.05941814595660749
147,0.06392572944297083
148,0.0934470725087243
149,0.0616525965720133
150,0.050428960033479804
151,0.09521928091663374
152,0.07636248415716096
153,0.10524017467248908
154,0.10635481023830538
155,0.09593949044585988
156,0.07468236752401611
157,0.09917695473251029
158,0.07595335644500473
159,0.08866813833701251
160,0.060099750623441396
161,0.08537017357421182
162,0.06591903719912473
163,0.09194963754292255
164,0.037128331535972885
165,0.07283167119975824
166,0.03974929902688438
167,0.06143257710935508
168,0.05538956561709952
169,0.07048844691430242
170,0.06907423330467183
171,0.06949250288350635
172,0.08972449739389426
173,0.0905674558436678
174,0.075148113501715
175,0.05431597926526933
176,0.05286246983987716
177,0.08515901060070671
178,0.10501089324618737
179,0.0754539762053851
180,0.07134399052693902
181,0.04826757460444622
182,0.10229202037351443
183,0.10334476843910806
184,0.0979276716781796
185,0.0835065835065835
186,0.08208446866485014
187,0.05569678761266467
188,0.08456140350877193
189,0.09491925955100433
190,0.06497708277163657
191,0.09824704443538525
192,0.08509887005649718
193,0.10237892948173322
194,0.09808709808709809
195,0.0418620809449366
196,0.09533227848101265
197,0.0502816607552681
198,0.04792205209783257
199,0.055287910071117226
200,0.105562855891371
201,0.09476995674400314
202,0.10147368421052631
203,0.06406166932482722
204,0.058823529411764705
205,0.055683918669131235
206,0.06657458563535912
207,0.04692367601246106
208,0.061953727506426734
209,0.07741728236427883
210,0.06143257710935508
211,0.09725585149313963
212,0.09465828750981932
213,0.09537000395726157
214,0.09702093397745572
215,0.05622958469435371
216,0.06807909604519774
217,0.10281569965870307
218,0.07198327359617682
219,0.08030656447850716
220,0.09465828750981932
221,0.06728084868788387
222,0.06536479522647139
223,0.10831460674157303
224,0.05279299014238773
225,0.07142857142857142
226,0.07801877630301068
227,0.07922419460881
228,0.0661542684600604
229,0.04409074277350897
230,0.07961678229269904
231,0.0934108527131783
232,0.09868959868959869
233,0.07870672762900065
234,0.09659318637274548
235,0.06228999741535281
236,0.09160015203344736
237,0.05334218680832226
238,0.05275831873905429
239,0.0589242053789731
240,0.0809539805172993
241,0.07226386806596702
