ID,Closeness
0,0.0791580195671509
1,0.09319371727748692
2,0.09332401258301293
3,0.06646751306945482
4,0.04894592117323556
5,0.10344827586206896
6,0.0717163577759871
7,0.06309073724007562
8,0.08307405102675794
9,0.11424903722721438
10,0.06826898491434416
11,0.10757453666398066
12,0.10144376899696049
13,0.06093108169785486
14,0.05463474524248005
15,0.09175257731958762
16,0.08438685208596713
17,0.0973386802770689
18,0.05462356792144026
19,0.0767020970985349
20,0.09118852459016394
21,0.09552772808586762
22,0.089
23,0.07142857142857142
24,0.11777679752977503
25,0.09056987788331072
26,0.06485304833616712
27,0.06722054380664652
28,0.08276503409795412
29,0.06283831489762297
30,0.08436018957345971
31,0.0777292576419214
32,0.057829759584145546
33,0.053028798411122145
34,0.09751643535427319
35,0.08962739174219536
36,0.08574181117533719
37,0.07899408284023669
38,0.07672413793103448
39,0.08015610927649354
40,0.07712305025996534
41,0.051455000963576795
42,0.08268813874264479
43,0.10113636363636364
44,0.10586835844567803
45,0.04894592117323556
46,0.054859256215327716
47,0.0779107090749927
48,0.05419119139435762
49,0.07850632167009702
50,0.08478882184820578
51,0.07305061559507524
52,0.05314490445859873
53,0.05596311045902327
54,0.05691750159880622
55,0.09845132743362832
56,0.05713674299165419
57,0.04942613846723436
58,0.05190513219284604
59,0.05195563339171045
60,0.085824493731919
61,0.0712189917311283
62,0.07525366403607667
63,0.09769484083424808
64,0.07598178713716562
65,0.06313549302435564
66,0.06461761858664085
67,0.06653376526289559
68,0.07162017167381975
69,0.05036785512167515
70,0.10748792270531402
71,0.09299895506792058
72,0.047156481808548215
73,0.10727199678585778
74,0.04709825366025754
75,0.1055753262158956
76,0.10641689916301315
77,0.052036640031183
78,0.10344827586206896
79,0.05953177257525084
80,0.10709987966305656
81,0.09044715447154472
82,0.08243284964495215
83,0.060833902939166094
84,0.10265282583621683
85,0.0669005261839138
86,0.08051869722557298
87,0.10056497175141244
88,0.05213825424721734
89,0.10862489829129374
90,0.12065070040668775
91,0.06273496240601503
92,0.07681242807825087
93,0.04967441860465116
94,0.08719790986283475
95,0.0714859437751004
96,0.06908150064683052
97,0.06915306915306915
98,0.04919845218352681
99,0.08425370779425687
100,0.049471928849360754
101,0.047164811870694226
102,0.04505568680391495
103,0.04717314487632509
104,0.059214903526280775
105,0.04822105833483836
106,0.09874260355029586
107,0.09837877671333825
108,0.06716981132075471
109,0.05730843528654218
110,0.10545023696682465
111,0.09005059021922428
112,0.08971774193548387
113,0.04507089804186361
114,0.0547243287558926
115,0.057754704737183644
116,0.05197586139770294
117,0.11275337837837837
118,0.06075085324232082
119,0.10136674259681093
120,0.07958271236959762
121,0.08902967655885295
122,0.0827906976744186
123,0.051734160046502616
124,0.07139037433155081
125,0.09345467273363668
126,0.10783521809369952
127,0.0909400544959128
128,0.10645933014354067
129,0.08190184049079755
130,0.100187617260788
131,0.10222052067381317
132,0.0778652668416448
133,0.10360884749708964
134,0.07859876361495437
135,0.07361455748552523
136,0.10237730061349694
137,0.09819786686281722
138,0.05474677055566947
139,0.08905937291527685
140,0.08333333333333333
141,0.08309990662931839
142,0.10831643002028397
143,0.10491159135559922
144,0.08962739174219536
145,0.05619869501157651
146,0.07922848664688427
147,0.06055794964844636
148,0.102455871066769
149,0.05113962842367362
150,0.09698510715583
151,0.09128205128205129
152,0.057505922894680164
153,0.09213250517598344
154,0.07301066447908121
155,0.07135221806520577
156,0.0809090909090909
157,0.07823029592733666
158,0.05760517799352751
159,0.06904577191621412
160,0.060654248069059516
161,0.08849850845210475
162,0.06422901130623046
163,0.06833887893524443
164,0.09737417943107221
165,0.056116015132408575
166,0.10144376899696049
167,0.06111238269626917
168,0.09299895506792058
169,0.116542994325622
170,0.1027318199307426
171,0.06825153374233128
172,0.07639484978540773
173,0.06566650270536153
174,0.11051324503311258
175,0.10159817351598173
176,0.07297075703744192
177,0.07339197361187466
178,0.09345467273363668
179,0.07114308553157474
180,0.08599033816425121
181,0.08348968105065666
182,0.09801762114537445
183,0.08027660853878532
184,0.07637299771167048
185,0.0645707376058041
186,0.11078838174273858
187,0.06665002496255616
188,0.057210199271480605
189,0.05787990461738565
190,0.0935856992639327
191,0.06331515295233578
192,0.0645707376058041
193,0.06747536012130402
194,0.10128983308042488
195,0.08312577833125778
196,0.08428030303030302
197,0.07690092165898617
198,0.10499410145497444
199,0.06897442521312322
200,0.07377728654324399
201,0.07277187244480784
202,0.1
203,0.054523177455585055
204,0.062354040168145726
205,0.053884964682139255
206,0.06488456865127581
207,0.062456140350877196
208,0.05941255006675567
209,0.10105980317940953
210,0.10620525059665871
211,0.10265282583621683
212,0.09929341762737078
213,0.07676825761932145
214,0.07162017167381975
215,0.08261138613861387
216,0.0921007243877199
217,0.06485304833616712
218,0.08425370779425687
219,0.0697310002611648
220,0.06710228700678562
221,0.09684439608269858
222,0.09723233794610342
223,0.049416990560799554
224,0.06404413528424083
225,0.06028448859787763
226,0.10853658536585366
227,0.0768566493955095
228,0.050654524758110414
229,0.08568677792041078
230,0.07687877915346962
231,0.08307405102675794
232,0.07721226142278774
233,0.041369693213511
234,0.04314802844214609
235,0.057617608977125596
236,0.06874356333676622
237,0.054213197969543145
238,0.09532309889325241
239,0.11157542833263685
240,0.06668331668331669
241,0.06879670188095852
242,0.10849248273059732
243,0.09421312632321807
244,0.1111111111111111
245,0.05405952621988257
246,0.06102857142857143
247,0.09977578475336323
248,0.06974921630094044
249,0.08944723618090453
250,0.05626975763962065
251,0.07866823806717738
252,0.0978021978021978
253,0.07994011976047904
254,0.0902027027027027
255,0.06066802999318337
256,0.08728342595619483
257,0.11498708010335917
258,0.07965393794749404
259,0.08759842519685039
260,0.08663205710577547
261,0.07402273357360688
262,0.05556711758584808
263,0.058823529411764705
264,0.07189014539579967
265,0.0751054852320675
266,0.06125258086717137
267,0.053325344517675254
